,Temperature (C),Humidity,Pressure (millibars)
50643,-6.5,0.93,1028.21
50644,-7.244444444444444,0.96,1028.17
50645,-6.205555555555557,0.89,1028.16
50646,-7.011111111111112,0.96,1028.33
50647,-6.03888888888889,0.92,1028.49
50648,-4.977777777777778,0.92,1028.79
50649,-1.8444444444444448,0.99,1028.78
50650,1.900000000000001,0.93,1028.52
50651,5.488888888888891,0.72,1027.84
50652,6.622222222222224,0.67,1027.19
50653,6.605555555555556,0.63,1026.77
50654,5.566666666666668,0.63,1026.76
50655,2.4166666666666674,0.74,1027.12
50656,0.472222222222223,0.79,1027.39
50657,-2.077777777777777,0.89,1027.67
50658,-2.016666666666666,0.99,1027.84
50659,-1.0111111111111113,0.99,1027.57
50660,-0.4999999999999992,0.96,1027.76
50661,0.1722222222222235,0.93,1027.64
50662,0.5388888888888883,0.96,1027.4
50663,0.5388888888888883,0.96,1027.68
50664,0.8500000000000006,0.85,1028.43
50665,0.56111111111111,0.96,1027.39
50666,0.5111111111111121,0.93,1027.27
50667,0.3611111111111103,0.96,1027.16
50668,1.0444444444444458,0.93,1027.27
50669,0.0277777777777761,0.92,1027.38
50670,-0.127777777777778,0.93,1027.87
50671,0.0500000000000019,0.92,1028.17
50672,1.094444444444444,0.85,1028.47
50673,1.0833333333333348,0.86,1028.49
50674,2.1611111111111114,0.86,1028.3
50675,2.7111111111111126,0.77,1027.89
50676,2.755555555555556,0.78,1027.51
50677,2.755555555555556,0.77,1027.19
50678,2.755555555555556,0.82,1027.28
50679,2.805555555555554,0.76,1027.18
50680,2.7333333333333343,0.77,1027.19
50681,2.688888888888891,0.77,1027.59
50682,2.183333333333333,0.81,1027.79
50683,2.155555555555557,0.8,1028.18
50684,1.6444444444444448,0.79,1028.29
50685,1.6444444444444448,0.79,1028.58
50686,1.6222222222222231,0.83,1028.4
50687,2.133333333333335,0.92,1023.62
50688,3.444444444444446,0.83,1022.28
50689,1.0666666666666675,0.93,1024.0
50690,0.5555555555555556,0.92,1023.9
50691,1.1277777777777784,0.93,1023.76
50692,-0.0444444444444434,0.93,1023.8
50693,0.0055555555555544,0.93,1023.81
50694,-0.7944444444444443,1.0,1024.37
50695,3.711111111111111,0.93,1024.67
50696,7.533333333333335,0.77,1024.57
50697,10.58888888888889,0.65,1024.38
50698,12.094444444444449,0.54,1023.97
50699,12.766666666666664,0.52,1023.28
50700,13.91111111111111,0.46,1022.79
50701,14.916666666666666,0.45,1022.47
50702,14.866666666666664,0.4,1022.17
50703,12.422222222222222,0.5,1022.11
50704,8.872222222222222,0.67,1022.18
50705,7.11111111111111,0.72,1022.3
50706,5.177777777777778,0.83,1022.42
50707,3.75,0.83,1022.2
50708,3.683333333333335,0.85,1022.29
50709,2.7777777777777777,0.88,1022.36
50710,2.7111111111111126,0.9,1022.3
50711,1.6222222222222231,0.83,1028.77
50712,0.2500000000000015,0.84,1028.75
50713,1.6222222222222231,0.79,1028.58
50714,1.6222222222222231,0.79,1028.3
50715,1.1166666666666656,0.84,1028.32
50716,1.0666666666666675,0.85,1028.2
50717,1.0666666666666675,0.79,1028.47
50718,1.0277777777777786,0.81,1028.59
50719,1.1166666666666656,0.79,1029.07
50720,2.133333333333335,0.73,1029.19
50721,2.005555555555555,0.76,1029.47
50722,2.155555555555557,0.73,1029.3
50723,2.155555555555557,0.73,1028.99
50724,2.083333333333333,0.75,1028.81
50725,2.155555555555557,0.7,1028.48
50726,2.155555555555557,0.73,1028.39
50727,2.066666666666666,0.71,1028.42
50728,2.133333333333335,0.7,1028.48
50729,1.1166666666666656,0.78,1028.6
50730,1.0833333333333348,0.79,1028.67
50731,1.0444444444444458,0.76,1028.79
50732,1.0444444444444458,0.76,1028.9
50733,0.5388888888888883,0.8,1029.14
50734,0.5333333333333338,0.82,1029.17
50735,0.5333333333333338,0.79,1029.0
50736,-1.338888888888889,0.86,1027.44
50737,0.0055555555555544,0.83,1028.69
50738,0.0055555555555544,0.82,1028.48
50739,0.0222222222222217,0.79,1028.35
50740,-0.0166666666666672,0.83,1028.28
50741,0.0055555555555544,0.82,1028.38
50742,-0.0277777777777781,0.83,1028.53
50743,0.0055555555555544,0.82,1028.78
50744,0.0055555555555544,0.82,1029.07
50745,-0.0111111111111108,0.83,1029.26
50746,0.0055555555555544,0.83,1029.08
50747,0.0277777777777761,0.82,1028.67
50748,-0.0499999999999999,0.82,1028.28
50749,-0.0222222222222217,0.76,1028.15
50750,-0.0222222222222217,0.82,1027.97
50751,-0.9222222222222224,0.82,1027.79
50752,-1.1111111111111112,0.82,1027.76
50753,-1.1111111111111112,0.82,1027.67
50754,-1.033333333333333,0.82,1027.68
50755,-1.1111111111111112,0.82,1027.66
50756,-1.1111111111111112,0.82,1027.58
50757,-1.5444444444444452,0.86,1027.41
50758,-1.6222222222222231,0.82,1027.18
50759,-1.6444444444444448,0.86,1027.27
50760,-2.000000000000001,0.89,1029.45
50761,-1.6888888888888884,0.82,1027.05
50762,-1.6666666666666667,0.86,1026.56
50763,-1.594444444444445,0.86,1026.51
50764,-2.127777777777777,0.88,1026.55
50765,-2.177777777777779,0.89,1026.56
50766,-2.0722222222222224,0.89,1026.58
50767,-2.1500000000000004,0.88,1026.76
50768,-2.127777777777777,0.88,1027.06
50769,-1.033333333333333,0.83,1027.29
50770,-1.0888888888888897,0.82,1027.36
50771,-1.0888888888888897,0.81,1027.08
50772,-0.9611111111111114,0.88,1026.97
50773,-1.0666666666666675,0.82,1026.88
50774,-1.0666666666666675,0.88,1026.86
50775,-1.0111111111111113,0.83,1026.97
50776,-1.1388888888888893,0.82,1027.3
50777,-1.1388888888888893,0.82,1027.79
50778,-1.122222222222222,0.89,1028.09
50779,-1.161111111111111,0.88,1028.4
50780,-1.6888888888888884,0.88,1028.79
50781,-1.655555555555556,0.89,1028.88
50782,-1.6444444444444448,0.88,1029.5
50783,-2.1500000000000004,0.92,1029.88
50784,-3.9555555555555566,0.93,1034.24
50785,-2.1722222222222225,0.88,1029.79
50786,-2.1722222222222225,0.88,1029.99
50787,-2.116666666666666,0.89,1030.04
50788,-2.194444444444444,0.89,1030.09
50789,-2.194444444444444,0.88,1030.19
50790,-2.166666666666666,0.89,1030.57
50791,-1.1555555555555546,0.82,1031.19
50792,-1.1555555555555546,0.82,1031.31
50793,-1.1666666666666674,0.83,1031.9
50794,-1.1333333333333329,0.82,1031.91
50795,-0.1166666666666671,0.83,1031.79
50796,0.9277777777777788,0.77,1031.49
50797,0.9722222222222222,0.76,1031.23
50798,-0.0444444444444434,0.83,1031.4
50799,-0.9555555555555548,0.82,1031.78
50800,-2.6888888888888887,0.92,1032.19
50801,-2.805555555555556,0.86,1032.7
50802,-2.783333333333334,0.87,1032.98
50803,-3.9,0.93,1033.4
50804,-4.311111111111113,0.92,1034.07
50805,-3.838888888888889,0.93,1034.65
50806,-4.405555555555555,0.92,1034.88
50807,-4.383333333333334,0.92,1034.99
50808,-2.261111111111111,0.93,1037.61
50809,-4.288888888888888,0.92,1035.56
50810,-3.7777777777777777,0.92,1035.46
50811,-4.077777777777778,0.92,1035.51
50812,-4.866666666666668,0.93,1035.77
50813,-3.85,0.93,1035.98
50814,-3.711111111111111,0.93,1036.43
50815,-3.827777777777778,0.92,1036.9
50816,-2.738888888888889,0.92,1037.57
50817,-2.005555555555555,0.95,1037.7
50818,-1.094444444444444,0.92,1037.5
50819,-1.072222222222222,0.92,1037.3
50820,0.3388888888888886,0.89,1037.02
50821,0.038888888888889,0.92,1037.07
50822,0.0888888888888869,0.91,1037.08
50823,-0.5055555555555556,0.9,1037.18
50824,-0.994444444444444,0.92,1037.47
50825,-2.066666666666666,0.96,1037.77
50826,-1.7388888888888885,0.95,1038.05
50827,-2.1500000000000004,0.96,1038.36
50828,-2.216666666666666,0.93,1038.57
50829,-2.4333333333333327,0.93,1038.52
50830,-2.794444444444445,0.96,1038.27
50831,-2.727777777777778,0.96,1038.46
50832,-0.5222222222222229,0.91,1033.24
50833,-2.1500000000000004,0.96,1037.68
50834,-1.6222222222222231,0.96,1037.47
50835,-1.8222222222222229,0.96,1037.29
50836,-2.127777777777777,0.99,1037.55
50837,-2.127777777777777,0.99,1037.27
50838,-2.294444444444444,0.99,1037.24
50839,-1.0888888888888897,0.92,1037.27
50840,-1.0888888888888897,0.92,1037.57
50841,-1.25,0.99,1037.29
50842,-0.0722222222222216,0.93,1036.89
50843,-0.0222222222222217,0.92,1036.19
50844,-0.1444444444444453,0.93,1035.88
50845,0.0277777777777761,0.92,1035.29
50846,0.0,0.92,1034.78
50847,-0.1333333333333324,0.93,1034.41
50848,0.9722222222222222,0.86,1034.19
50849,1.0611111111111091,0.86,1033.89
50850,-0.1111111111111107,0.93,1033.75
50851,0.0500000000000019,0.92,1032.9
50852,0.472222222222223,0.86,1033.29
50853,0.2888888888888906,0.87,1033.09
50854,-0.038888888888889,0.89,1032.88
50855,-0.0888888888888889,0.89,1032.57
50856,0.6166666666666664,0.93,1032.69
50857,-0.1555555555555562,0.9,1031.87
50858,-0.6444444444444445,0.88,1031.49
50859,-0.8000000000000007,0.89,1031.62
50860,-0.6944444444444444,0.89,1031.57
50861,-1.1555555555555546,0.92,1031.58
50862,-1.1944444444444438,0.93,1032.09
50863,-1.1333333333333329,0.93,1032.22
50864,-1.1333333333333329,0.93,1032.68
50865,-1.033333333333333,0.93,1033.02
50866,-0.0222222222222217,0.86,1033.07
50867,0.0722222222222236,0.86,1032.64
50868,0.1055555555555542,0.87,1032.45
50869,0.2277777777777758,0.85,1032.24
50870,0.2500000000000015,0.91,1032.42
50871,0.3611111111111103,0.92,1032.75
50872,0.2277777777777758,0.92,1032.48
50873,0.0444444444444434,0.92,1032.76
50874,0.8500000000000006,0.93,1032.9
50875,0.9555555555555548,0.92,1032.88
50876,0.8666666666666679,0.93,1033.18
50877,0.5055555555555536,0.96,1033.01
50878,0.8888888888888897,0.93,1032.99
50879,0.9111111111111114,0.93,1032.88
50880,-2.027777777777777,0.93,1026.32
50881,1.4833333333333345,0.9,1032.57
50882,0.994444444444444,0.9,1032.25
50883,1.0777777777777766,0.91,1031.86
50884,1.0888888888888897,0.93,1031.45
50885,1.0666666666666675,0.93,1031.14
50886,1.9944444444444465,0.88,1030.91
50887,2.083333333333333,0.86,1030.83
50888,2.105555555555555,0.86,1030.63
50889,2.616666666666667,0.85,1030.8
50890,2.616666666666667,0.83,1029.84
50891,2.666666666666665,0.83,1028.75
50892,3.777777777777776,0.83,1028.1
50893,3.800000000000002,0.83,1027.24
50894,3.800000000000002,0.83,1026.62
50895,2.7833333333333323,0.84,1026.09
50896,1.0666666666666675,0.92,1025.65
50897,0.9333333333333332,0.86,1025.16
50898,-0.0944444444444453,0.93,1025.02
50899,-0.0166666666666672,0.93,1024.87
50900,-0.4833333333333339,0.93,1024.86
50901,-1.4499999999999995,0.93,1024.7
50902,-2.5222222222222217,0.93,1024.77
50903,-3.077777777777777,0.96,1024.88
50904,-0.6944444444444444,0.96,1030.86
50905,-3.099999999999999,0.93,1024.91
50906,-2.588888888888889,0.93,1025.59
50907,-2.1222222222222222,0.93,1025.79
50908,-1.1777777777777785,0.93,1026.1
50909,-1.1777777777777785,0.93,1026.89
50910,-1.3555555555555563,0.93,1027.47
50911,-1.1000000000000003,0.92,1028.37
50912,0.1944444444444452,0.99,1028.87
50913,4.755555555555556,0.92,1029.09
50914,7.872222222222224,0.71,1028.98
50915,9.055555555555554,0.62,1028.88
50916,10.011111111111113,0.57,1028.67
50917,11.08888888888889,0.5,1028.6
50918,8.955555555555556,0.62,1028.91
50919,6.522222222222223,0.67,1029.68
50920,3.9611111111111126,0.81,1030.08
50921,2.177777777777779,0.85,1030.68
50922,0.1944444444444452,0.91,1031.19
50923,-1.1777777777777785,0.99,1031.68
50924,-0.6388888888888881,0.96,1032.17
50925,-0.7333333333333335,0.97,1032.36
50926,-0.7055555555555553,0.96,1032.36
50927,-0.7055555555555553,0.96,1032.28
50928,-2.5,0.96,1029.96
50929,-0.7055555555555553,0.93,1032.1
50930,-1.1944444444444438,0.96,1032.19
50931,-1.2388888888888892,0.96,1032.36
50932,-2.216666666666666,0.96,1032.17
50933,-2.244444444444444,0.96,1032.08
50934,-2.1500000000000004,0.97,1032.26
50935,-2.1722222222222225,0.96,1032.47
50936,-2.127777777777777,0.96,1032.57
50937,-2.0111111111111115,0.97,1032.51
50938,-2.083333333333333,0.96,1032.56
50939,-2.061111111111112,0.96,1032.15
50940,-1.3833333333333324,0.97,1031.59
50941,-0.994444444444444,0.92,1030.88
50942,-1.0388888888888894,1.0,1030.58
50943,-0.9555555555555548,1.0,1030.36
50944,-1.1111111111111112,0.93,1030.38
50945,-1.1111111111111112,0.93,1030.11
50946,-1.1000000000000003,0.93,1030.07
50947,-1.1555555555555546,0.93,1030.11
50948,-1.6666666666666667,0.96,1030.3
50949,-1.6499999999999997,0.96,1030.24
50950,-2.1722222222222225,0.96,1029.99
50951,4.722222222222222,0.8,1022.01
50952,-0.0999999999999998,0.93,1019.53
50953,3.1666666666666683,0.83,1021.79
50954,3.138888888888888,0.83,1021.58
50955,2.6,0.87,1021.63
50956,1.1999999999999982,0.86,1021.57
50957,0.1333333333333344,0.92,1021.55
50958,1.0500000000000005,0.87,1021.64
50959,2.311111111111109,0.86,1022.07
50960,5.072222222222224,0.82,1021.97
50961,9.227777777777778,0.7,1021.71
50962,11.961111111111112,0.63,1021.3
50963,12.494444444444447,0.65,1020.5
50964,13.344444444444449,0.55,1019.86
50965,13.583333333333336,0.53,1019.39
50966,13.583333333333336,0.57,1018.92
50967,9.972222222222223,0.68,1018.95
50968,7.666666666666665,0.77,1018.9
50969,5.027777777777776,0.87,1019.29
50970,4.022222222222223,0.93,1019.41
50971,2.844444444444443,0.96,1019.36
50972,2.722222222222221,0.96,1019.46
50973,2.2000000000000006,0.99,1019.42
50974,1.2444444444444456,0.92,1019.08
50975,-2.244444444444444,0.96,1029.61
50976,-1.3333333333333326,0.93,1031.54
50977,-3.2611111111111115,0.96,1029.58
50978,-3.2611111111111115,0.96,1029.18
50979,-3.33888888888889,0.96,1028.8
50980,-3.7944444444444434,0.92,1029.36
50981,-3.7722222222222217,0.92,1029.76
50982,-3.838888888888889,0.93,1029.81
50983,-3.7722222222222217,0.93,1030.17
50984,-3.7722222222222217,0.93,1030.29
50985,-2.755555555555556,0.93,1030.77
50986,-2.7111111111111104,1.0,1030.78
50987,-2.1500000000000004,0.96,1030.79
50988,-2.111111111111112,0.97,1030.7
50989,-2.1500000000000004,1.0,1030.77
50990,-2.1500000000000004,1.0,1030.68
50991,-2.083333333333333,1.0,1030.81
50992,-2.1500000000000004,1.0,1031.08
50993,-2.105555555555555,1.0,1031.27
50994,-2.0222222222222226,1.0,1031.58
50995,-2.127777777777777,1.0,1031.77
50996,-1.6222222222222231,0.96,1032.06
50997,-1.6277777777777775,0.97,1032.15
50998,-1.5722222222222213,0.96,1032.45
50999,0.0555555555555563,0.96,1019.26
51000,6.877777777777779,0.73,1018.45
51001,-0.8888888888888897,0.96,1019.14
51002,-1.8833333333333335,0.96,1019.04
51003,-0.561111111111112,0.96,1018.97
51004,2.7722222222222235,0.96,1018.76
51005,2.7999999999999994,0.9,1018.95
51006,3.5999999999999983,0.91,1019.35
51007,5.95,0.81,1019.83
51008,7.622222222222222,0.77,1019.53
51009,9.872222222222224,0.68,1019.0
51010,10.88888888888889,0.63,1019.25
51011,12.533333333333337,0.57,1018.55
51012,13.666666666666666,0.53,1018.01
51013,13.638888888888888,0.53,1017.87
51014,13.705555555555556,0.53,1017.19
51015,12.92777777777778,0.55,1017.38
51016,11.016666666666666,0.62,1017.26
51017,9.933333333333334,0.67,1017.55
51018,9.927777777777775,0.67,1017.85
51019,9.844444444444443,0.63,1018.22
51020,9.36111111111111,0.63,1018.31
51021,8.272222222222222,0.67,1018.44
51022,8.299999999999999,0.66,1018.61
51023,7.744444444444444,0.69,1018.44
51024,6.694444444444443,0.82,1018.66
51025,7.827777777777779,0.68,1018.33
51026,6.67777777777778,0.74,1018.05
51027,6.211111111111111,0.77,1018.44
51028,6.211111111111111,0.76,1018.43
51029,6.122222222222224,0.77,1018.33
51030,6.022222222222224,0.78,1018.56
51031,7.73888888888889,0.72,1018.94
51032,11.072222222222225,0.57,1018.74
51033,12.811111111111112,0.55,1018.78
51034,15.02777777777778,0.48,1018.83
51035,17.22222222222222,0.44,1018.23
51036,17.75,0.4,1017.79
51037,17.800000000000004,0.4,1017.46
51038,17.244444444444444,0.41,1017.56
51039,14.294444444444444,0.5,1017.76
51040,12.2,0.53,1017.96
51041,12.066666666666666,0.58,1018.37
51042,11.02777777777778,0.58,1018.85
51043,8.866666666666667,0.67,1019.36
51044,8.794444444444444,0.67,1019.72
51045,7.644444444444442,0.67,1019.77
51046,6.116666666666665,0.71,1019.76
51047,7.083333333333333,0.69,1019.97
51048,6.861111111111112,0.71,1020.03
51049,6.483333333333334,0.69,1020.37
51050,5.927777777777779,0.71,1020.66
51051,5.727777777777779,0.73,1020.71
51052,6.344444444444445,0.7,1020.67
51053,5.855555555555555,0.67,1020.96
51054,6.6166666666666645,0.69,1021.52
51055,8.566666666666668,0.65,1022.07
51056,10.92777777777778,0.57,1022.17
51057,12.6,0.57,1022.59
51058,13.91111111111111,0.51,1022.74
51059,16.0,0.48,1022.24
51060,16.177777777777777,0.43,1021.91
51061,16.08888888888889,0.44,1021.57
51062,15.97222222222222,0.45,1021.75
51063,14.466666666666663,0.5,1022.05
51064,11.08888888888889,0.61,1022.82
51065,8.91111111111111,0.71,1023.13
51066,9.083333333333334,0.7,1023.22
51067,9.716666666666669,0.67,1023.45
51068,9.183333333333334,0.69,1023.67
51069,9.205555555555556,0.68,1023.86
51070,8.56111111111111,0.7,1023.98
51071,8.172222222222224,0.72,1024.25
51072,7.405555555555555,0.76,1027.6
51073,7.66111111111111,0.72,1024.14
51074,7.633333333333335,0.69,1024.47
51075,7.616666666666668,0.69,1024.65
51076,6.038888888888888,0.71,1025.82
51077,7.055555555555557,0.72,1025.53
51078,7.561111111111111,0.71,1025.7
51079,8.766666666666667,0.67,1025.91
51080,11.044444444444444,0.62,1026.23
51081,12.183333333333334,0.58,1026.43
51082,13.68888888888889,0.52,1026.29
51083,13.733333333333333,0.49,1025.99
51084,13.666666666666666,0.53,1026.17
51085,11.233333333333333,0.76,1026.62
51086,12.2,0.66,1026.33
51087,11.094444444444443,0.69,1026.35
51088,11.044444444444444,0.67,1026.72
51089,8.961111111111112,0.77,1027.01
51090,8.944444444444445,0.79,1027.45
51091,8.777777777777777,0.78,1027.76
51092,8.822222222222223,0.75,1028.14
51093,7.76111111111111,0.79,1028.33
51094,7.733333333333334,0.77,1028.25
51095,7.616666666666668,0.77,1028.46
51096,3.3611111111111094,0.89,1026.09
51097,6.066666666666667,0.83,1028.36
51098,5.511111111111112,0.83,1028.65
51099,5.883333333333336,0.84,1028.56
51100,4.927777777777776,0.83,1028.85
51101,4.905555555555555,0.87,1028.67
51102,5.772222222222222,0.82,1028.84
51103,7.594444444444445,0.73,1028.97
51104,9.955555555555556,0.67,1028.84
51105,12.022222222222222,0.63,1028.53
51106,13.822222222222225,0.56,1028.38
51107,14.905555555555551,0.52,1027.79
51108,15.955555555555556,0.52,1027.27
51109,16.038888888888888,0.52,1026.76
51110,16.016666666666666,0.53,1026.27
51111,12.883333333333333,0.6,1026.1
51112,11.966666666666663,0.63,1026.18
51113,10.78888888888889,0.68,1026.17
51114,7.733333333333334,0.75,1026.38
51115,8.638888888888888,0.73,1026.18
51116,9.07777777777778,0.68,1026.2
51117,6.522222222222223,0.74,1026.22
51118,3.3999999999999986,0.86,1026.4
51119,2.7500000000000018,0.89,1026.0
51120,2.727777777777776,0.9,1023.06
51121,1.7388888888888905,0.9,1025.67
51122,3.266666666666668,0.86,1025.13
51123,1.8555555555555572,0.92,1025.2
51124,0.0722222222222236,0.93,1025.1
51125,0.0277777777777761,0.93,1025.11
51126,0.3500000000000014,0.93,1024.92
51127,3.711111111111111,0.9,1024.91
51128,7.5166666666666675,0.77,1024.91
51129,10.844444444444449,0.68,1024.86
51130,12.316666666666668,0.57,1024.77
51131,13.93888888888889,0.51,1023.8
51132,15.944444444444445,0.43,1023.39
51133,16.08888888888889,0.4,1023.27
51134,15.072222222222225,0.45,1022.69
51135,12.988888888888887,0.52,1022.49
51136,9.005555555555556,0.64,1022.69
51137,7.244444444444444,0.72,1022.7
51138,6.227777777777778,0.78,1023.25
51139,4.9833333333333325,0.83,1023.1
51140,4.400000000000001,0.83,1023.11
51141,3.4999999999999982,0.86,1023.37
51142,3.711111111111111,0.86,1023.12
51143,11.644444444444446,0.78,1027.01
51144,11.605555555555556,0.81,1027.01
51145,11.405555555555557,0.81,1024.01
51146,10.511111111111113,0.84,1026.64
51147,10.47222222222222,0.86,1026.7
51148,10.272222222222224,0.89,1026.49
51149,8.794444444444444,0.93,1026.42
51150,9.86111111111111,0.87,1026.42
51151,14.605555555555554,0.81,1026.32
51152,18.71111111111112,0.66,1026.33
51153,21.116666666666667,0.57,1026.34
51154,23.688888888888886,0.46,1026.31
51155,25.05,0.39,1026.09
51156,26.088888888888885,0.35,1025.6
51157,26.977777777777774,0.3,1024.83
51158,27.15,0.3,1024.09
51159,26.13333333333334,0.31,1023.59
51160,26.11111111111111,0.31,1023.23
51161,22.82222222222222,0.38,1023.19
51162,18.81666666666667,0.5,1023.48
51163,16.38888888888889,0.63,1023.49
51164,15.105555555555554,0.68,1023.31
51165,13.505555555555556,0.74,1023.21
51166,14.711111111111109,0.72,1023.16
51167,6.105555555555557,0.82,1018.18
51168,5.5777777777777775,0.83,1018.58
51169,6.544444444444445,0.88,1019.17
51170,4.433333333333332,0.83,1019.45
51171,3.955555555555554,0.89,1019.26
51172,3.4777777777777765,0.93,1019.18
51173,2.894444444444445,0.89,1019.06
51174,2.2888888888888874,0.86,1019.22
51175,3.977777777777776,0.93,1019.71
51176,6.183333333333335,0.83,1019.74
51177,9.955555555555556,0.67,1020.12
51178,12.13888888888889,0.58,1019.89
51179,12.82777777777778,0.52,1019.59
51180,13.93888888888889,0.45,0.0
51181,14.000000000000002,0.42,1018.98
51182,14.927777777777775,0.39,1018.2
51183,14.927777777777775,0.39,1017.92
51184,13.894444444444442,0.46,1017.83
51185,11.133333333333333,0.54,1018.09
51186,7.85,0.68,1018.21
51187,6.461111111111112,0.75,1018.95
51188,5.055555555555556,0.82,1019.18
51189,5.655555555555555,0.79,1019.64
51190,5.405555555555554,0.85,1019.64
51191,3.677777777777776,0.84,1019.15
51192,6.25,0.86,1019.16
51193,10.083333333333334,0.91,1016.49
51194,7.799999999999999,0.8,1018.99
51195,7.872222222222224,0.86,1018.66
51196,7.866666666666664,0.92,1018.59
51197,7.827777777777779,0.96,1018.35
51198,7.85,1.0,1018.16
51199,8.855555555555554,0.94,1018.49
51200,9.005555555555556,0.93,1018.66
51201,10.116666666666667,0.93,1018.96
51202,11.183333333333334,0.93,1019.17
51203,12.988888888888887,0.89,1018.77
51204,15.16111111111111,0.82,1018.44
51205,17.127777777777776,0.73,1017.64
51206,17.383333333333333,0.74,1017.15
51207,17.89444444444444,0.7,1016.86
51208,17.616666666666667,0.73,1016.61
51209,17.244444444444444,0.75,1016.5
51210,16.072222222222223,0.81,1016.71
51211,13.005555555555553,0.94,1016.94
51212,12.227777777777776,0.87,1016.69
51213,11.67777777777778,0.93,1016.6
51214,12.116666666666667,0.91,1016.52
51215,12.233333333333336,0.9,1016.18
51216,10.705555555555556,0.92,1016.07
51217,10.75,0.85,1017.88
51218,11.172222222222222,0.93,1015.2
51219,12.72222222222222,0.9,1014.79
51220,12.31111111111111,0.9,1014.56
51221,12.211111111111109,0.93,1014.72
51222,12.766666666666664,0.9,1014.71
51223,13.983333333333334,0.89,1014.83
51224,17.0,0.73,1015.09
51225,18.84444444444445,0.65,1015.09
51226,19.966666666666665,0.57,1014.98
51227,21.06111111111111,0.53,1014.89
51228,21.06111111111111,0.5,1014.61
51229,20.216666666666665,0.52,1014.96
51230,17.800000000000004,0.6,1015.39
51231,17.244444444444444,0.58,1015.6
51232,17.244444444444444,0.58,1015.86
51233,15.044444444444444,0.67,1016.48
51234,13.933333333333332,0.76,1016.86
51235,14.05,0.68,1017.07
51236,12.82222222222222,0.72,1017.12
51237,13.305555555555555,0.72,1017.42
51238,12.86111111111111,0.74,1017.66
51239,12.194444444444446,0.74,1017.9
51240,11.644444444444446,0.75,1017.8
51241,4.888888888888888,0.86,1024.56
51242,10.02222222222222,0.87,1018.48
51243,10.02222222222222,0.87,1018.31
51244,9.594444444444449,0.9,1018.42
51245,8.961111111111112,0.93,1019.02
51246,8.961111111111112,0.93,1019.39
51247,9.9,0.87,1019.74
51248,9.97777777777778,0.93,1020.52
51249,11.116666666666664,0.86,1021.13
51250,12.566666666666666,0.79,1021.56
51251,13.894444444444442,0.64,1021.61
51252,13.93888888888889,0.59,1021.6
51253,14.883333333333333,0.56,1021.45
51254,15.050000000000002,0.5,1021.21
51255,15.97222222222222,0.39,1021.43
51256,13.866666666666667,0.43,1021.69
51257,12.2,0.5,1022.15
51258,9.97777777777778,0.58,1023.04
51259,8.094444444444443,0.67,1023.76
51260,7.266666666666666,0.71,1024.44
51261,7.222222222222222,0.71,1024.94
51262,6.572222222222221,0.77,1025.38
51263,5.483333333333332,0.79,1025.56
51264,4.466666666666666,0.82,1025.75
51265,1.7777777777777797,0.86,1031.9
51266,2.8888888888888906,0.85,1025.93
51267,1.877777777777779,0.91,1026.22
51268,2.6055555555555543,0.89,1026.36
51269,2.8500000000000014,0.89,1026.8
51270,2.3888888888888875,0.85,1027.0
51271,4.072222222222221,0.92,1027.43
51272,6.094444444444444,0.86,1027.91
51273,8.816666666666666,0.71,1028.3
51274,10.033333333333337,0.61,1028.49
51275,11.016666666666666,0.57,1028.91
51276,12.66111111111111,0.5,1029.0
51277,11.261111111111113,0.6,1028.66
51278,11.25,0.54,1028.7
51279,11.25,0.5,1028.61
51280,10.27777777777778,0.54,1029.01
51281,7.283333333333333,0.65,1029.41
51282,6.083333333333335,0.71,1030.21
51283,6.0888888888888895,0.72,1030.88
51284,3.916666666666665,0.82,1031.54
51285,5.305555555555554,0.72,1032.33
51286,4.844444444444444,0.71,1032.82
51287,3.7055555555555566,0.75,1032.94
51288,2.066666666666666,0.83,1033.04
51289,1.7055555555555555,0.9,1032.62
51290,-0.5999999999999991,0.89,1032.93
51291,-0.5555555555555556,0.88,1032.45
51292,-0.4222222222222231,0.89,1032.37
51293,-1.1277777777777784,0.93,1032.34
51294,-1.15,0.89,1032.42
51295,1.1055555555555567,0.93,1032.69
51296,4.916666666666668,0.83,1032.81
51297,7.788888888888891,0.68,1032.7
51298,9.822222222222225,0.56,1032.46
51299,11.138888888888888,0.47,1031.81
51300,12.2,0.44,1031.2
51301,12.155555555555557,0.43,1030.13
51302,12.266666666666666,0.4,1029.69
51303,12.22222222222222,0.4,1028.99
51304,12.122222222222222,0.38,1028.42
51305,7.894444444444446,0.53,1028.29
51306,6.083333333333335,0.61,1028.52
51307,5.344444444444443,0.65,1028.77
51308,7.6,0.69,1029.2
51309,7.533333333333335,0.66,1029.51
51310,7.449999999999998,0.57,1029.6
51311,6.600000000000001,0.59,1029.91
51312,5.505555555555554,0.61,1030.3
51313,3.916666666666665,0.65,1030.74
51314,3.394444444444444,0.64,1030.75
51315,2.311111111111109,0.69,1030.96
51316,1.7055555555555555,0.73,1030.88
51317,1.1555555555555546,0.75,1031.45
51318,1.0388888888888874,0.76,1032.26
51319,1.9722222222222203,0.72,1032.18
51320,3.866666666666667,0.64,1033.12
51321,6.0888888888888895,0.55,1033.13
51322,7.866666666666664,0.49,1033.05
51323,10.0,0.41,1033.01
51324,11.06111111111111,0.35,1032.72
